date,AAPL,AMD,JPM,LLY,MSFT,XOM
2024-01-26,-0.009053581073243873,-0.017227340306943527,-0.003823653346374321,0.018360726388689182,-0.0023244323027543107,0.008482476639628325
2024-01-29,-0.0035923506028184725,0.003266872343332426,0.002608621519283275,0.00895470262447649,0.014232403946433967,0.0012613400983419159
2024-01-30,-0.019433426174370286,-0.03298478456236726,0.020287228726669056,-3.1008232688261805e-5,-0.0027617912973210194,0.016540429019951276
2024-01-31,-0.01954739503343621,-0.02572621643418393,-0.010894783061670256,0.0009762977398565933,-0.027316036564637654,-0.019648132793301718
2024-02-01,0.013252362242316237,0.01650095103134348,-0.0036197574643838564,0.02269553172518733,0.015474003475702406,-0.004093572967901838
2024-02-02,-0.005419776621548585,0.041253623551193316,0.00573955544513883,0.010872946101844663,0.01825817590837775,-0.004110399210591014
2024-02-05,0.009798488161904201,-0.01949534590674105,-0.0013171837084650724,0.056134399364313164,-0.013637632249381516,-0.0041273643497407005
2024-02-06,0.008594673310111774,-0.037126826969423744,0.0034324976493241735,-0.001658128395889459,-0.0003945065021453527,0.0068695068965174
2024-02-07,0.0005809194533730344,0.0180631792724818,0.0018828636492873503,0.028455300375005623,0.020890527140780636,-0.00029344158277764507
2024-02-08,-0.005771334156683685,-0.009345038474091212,-0.0035976397196582407,0.01409958610141449,0.0001448995365750125,0.016975042649745403
2024-02-09,0.0028104056464991977,0.01831370845685154,0.0012006519266309016,0.006071137468257624,0.015431739392162159,-0.021387030786038697
2024-02-12,-0.009042614808027809,-0.003310203667230181,0.0044469856637336085,-0.00392576751970498,-0.012658548326619347,0.013662747908444415
2024-02-13,-0.011338416427254269,-0.0021546084911267796,-0.008741664008658927,0.0077150555286171225,-0.021763803588837453,-0.01789691306452083
2024-02-14,-0.004821375032109306,0.04089194660310692,0.010105998254740171,0.019117013787157223,0.007771456477540805,-0.004946097728044668
2024-02-15,-0.0015760444554656545,-0.010915541902843159,0.021579932681998468,0.000620425209164355,-0.007180963398676457,0.028256267124017496
2024-02-16,-0.008466063620235055,-0.016484986722840683,-0.004680978176697792,0.03153835789639862,-0.006168137786457456,0.0
2024-02-20,-0.0041223572271086705,-0.04818932095849261,0.0039023352007615548,-0.03433992437622825,-0.003148047465649366,-0.009492516067392683
2024-02-21,0.004177207349163798,-0.00848541366296048,0.0064886676373062694,-0.01298659007435717,-0.0015155847218256773,0.0202319039715849
2024-02-22,0.011181223144870737,0.10160400137952137,0.011924200961673782,0.0313179235586942,0.023273724146513606,-0.0008587377084177582
2024-02-23,-0.010084852023097546,-0.02980297589642037,0.005012814943078729,-0.0001299393185212051,-0.003187389406375361,-0.00882076668373129
2024-02-26,-0.007479137371188802,-0.002893372795468312,-0.0034299747796272427,0.003087983977833862,-0.006846996965269114,0.003940607723130919
2024-02-27,0.008081629515937215,0.011242738686207088,0.0004907172749160763,-0.00900508388559249,-0.0001472356509248496,-0.0021125415961069584
2024-02-28,-0.006647463017152321,-0.008236070699998365,0.005056694569157303,-0.009667495037995091,0.000588812578346435,0.002783779095538937
2024-02-29,-0.003699924147923935,0.08670450614915745,0.009070356969964279,-0.0052404640481285986,0.014415366016562164,0.0019153424740689874
2024-03-01,-0.006048685237813562,0.051179019952175546,-0.00414703704608942,0.037040306717661814,0.004486583978728509,0.012550079154288593
2024-03-04,-0.025708936509254418,0.013333530869465388,0.007473755787291711,0.012906683230989213,-0.0013968837318755157,-0.014082059538172565
2024-03-05,-0.028853168906373343,-0.001120612068839529,0.00996730262275133,-0.018715471707830084,-0.030018032322073486,0.01219062716040379
2024-03-06,-0.005895548263505318,0.02645911520322171,0.005184099633842667,0.0027996114242963234,-0.0013917540830389475,0.0106399007612795
2024-03-07,-0.0007098071988540113,0.0035544218839340296,-0.0087970890590012,0.0005000224473222141,0.017381451602101673,0.005603825255833285
2024-03-08,0.01018464636006875,-0.019056382955917942,0.001861257151434175,-0.02336876100782957,-0.007162510997276787,0.009362756691923997
2024-03-11,0.011762101364637088,-0.04436628827060266,0.00037183607769519046,-0.037117277046315,-0.004193705729370112,0.005887781498166658
2024-03-12,0.002774728643070094,0.021788223249467973,0.00819828461917112,0.027638533091771358,0.02625181248500399,-0.006441542472169944
2024-03-13,-0.012196689701489101,-0.04010095841564352,0.008079368223608602,0.003820759676800337,-0.00043353645998041806,0.011108675171690343
2024-03-14,0.010868092908418524,-0.04049263418210007,-0.017978604722612698,0.003806217018670253,0.02408722699122649,0.01755701206587693
2024-03-15,-0.0021989477062673733,0.021158093835457352,0.012319398673599807,-0.008660691800242709,-0.020912315723171475,-0.0017958162319230372
2024-03-18,0.00635216087510961,-0.002148228538289495,0.012325203027373602,0.011194515748926034,0.00215894727272039,0.009214181574788281
2024-03-19,0.013493629551585165,-0.049624501116774716,0.00584812120868046,0.013182080111600696,0.009752917911159625,0.0070101001388381354
2024-03-20,0.014602091726869399,-0.009359060422854823,0.013021818372499772,0.00010351698981843586,0.009023967500901208,-0.0008846426620807515
2024-03-21,-0.04171556727231797,-0.005859228280025234,0.013809369907259735,-0.0033697994457571193,0.00968881906437734,0.00441540809189269
2024-03-22,0.0052960985131520685,0.005414017075609911,-0.01233335487913927,0.0004542888186794693,-0.0014683434832171145,0.0
2024-03-25,-0.008335081624609079,-0.005693886098734721,-0.009196876595968727,0.0032777357280627147,-0.0138095195962668,0.010169281990866058
2024-03-26,-0.00669488053812676,-0.004263681073407101,0.0046601031716228605,0.0022738440328679507,-0.002865568976072291,-0.0075293649349961606
2024-03-27,0.020990800438109806,0.009623528643259032,0.019178323417293933,0.004223871116185022,-0.0005218959173353191,0.010316580396731613
2024-03-28,-0.010615256731507589,0.004998899545511912,0.0039017607400463473,-0.0002827509111848445,-0.0016861608222264114,0.01098579449637854
2024-04-01,-0.008491749660381801,0.01566697795747258,-0.006812970947504756,-0.022633253217152784,0.00910936275803653,0.0064314417974826845
2024-04-02,-0.007023371155096464,-0.025633930368247328,-0.00040221217234022775,0.004473576017202037,-0.007399473484209081,0.0193852093969728
2024-04-03,0.004785970315941081,0.011517082821380864,-0.0028200240261772565,0.015624201727293828,-0.002351852276009238,0.0001676586473873504
2024-04-04,-0.0049044326746653,-0.08626233776075556,-0.013453686869328841,-0.0102457391128793,-0.0061312563095996895,0.0035143538806277964
2024-04-05,0.004491733320283071,0.02730281117380231,0.009158039076236793,0.02078294723657694,0.018117640464754954,0.013688048133772036
2024-04-08,-0.006685822023295179,-0.0030559497219234863,0.00520295165088716,-0.008863330518197696,-0.0021879530202048776,-0.006779126491090116
2024-04-09,0.007216404202286154,0.00516614980157376,-0.006723479059909265,-0.02613326696603844,0.003972409938898253,0.0052124388896630115
2024-04-10,-0.01120177663669957,-0.021544393906170103,-0.008557945358705698,0.006240064481325862,-0.007109759920447812,0.008382003220651826
2024-04-11,0.04236092181546785,0.01990351215028142,-0.000204655922945073,-0.003141494595152605,0.010972983371631011,-0.0033607966384758235
2024-04-12,0.008589603140779035,-0.04326877822198214,-0.06686430611347287,-0.010521328106930579,-0.014191311673645719,-0.01172791770737566
2024-04-15,-0.022106042777816807,-0.01829470060508944,0.0005469262879715479,-0.0011581393857113646,-0.019772288813518706,-0.005748818165476249
2024-04-16,-0.01935336810312574,0.01939649419148376,-0.011493431258408125,-0.005382280891257514,0.0022699292545909308,-0.008306462157753304
2024-04-17,-0.008180732090194025,-0.059485847976879565,-0.0039902513595993375,0.005382280891257527,-0.0066310351636034,-0.0005056463954019661
2024-04-18,-0.005730674708985095,0.006858648691624319,0.006476097136307263,-0.006440772706383135,-0.018551952839171586,-0.0009276829676474372
2024-04-19,-0.012287830793693253,-0.055960509271278984,0.024793532644954,-0.026681652896263248,-0.012820848015808328,0.011409519743098055
2024-04-22,0.005077994226943483,0.013546671534078807,0.019243151288912064,0.006887873338943476,0.004599548154921408,0.005656311869777542
2024-04-23,0.006371362540265181,0.02412798578711279,0.014310295312942112,0.01944516996970752,0.01635102536197105,0.0038908944322723496
2024-04-24,0.012622220448546821,-0.003486730942712275,0.004880337810699771,-0.018256263555108947,0.0036491474803457564,0.000165234633555
2024-04-25,0.005134117677486852,0.01322441531205338,0.0015008412702082906,-0.010061372254310582,-0.024800182058348587,0.0023104226797141534
2024-04-26,-0.003478879654733546,0.02339739076132061,0.0006203794853369669,0.011848902323445888,0.018079364001317953,-0.028168522116706153
2024-04-29,0.02450531024782426,0.01763269865095587,-0.0010859168013872878,0.005017995040397036,-0.010067240620496958,0.014141649814671822
2024-04-30,-0.018439867514427888,-0.011425825851992404,-0.007999627097599596,0.05784395682058339,-0.03264647283291663,-0.011517087498721844
2024-05-01,-0.006065442733396251,-0.09331066482458533,0.0006256517409510899,-0.005584634343094853,0.014306541589587678,-0.019121367903571367
2024-05-02,0.021792700729467398,0.013015368112070227,-0.001042970474185435,-0.027196226799401743,0.00731605977731948,0.0018082409025733245
2024-05-03,0.058095512753197624,0.029925403296041837,-0.006018282288272586,-0.028092639420457925,0.021927541075712598,-0.0020668281556627667
2024-05-06,-0.009148492960789133,0.03381744012600932,0.007790685400437967,0.04223982234895492,0.016776789490428306,0.006444705442641963
2024-05-07,0.00379006797926549,-0.00870383625689285,-0.0013029317804160172,0.014361346248978482,-0.010208138421320798,-0.004980261023623227
2024-05-08,0.00186229993024347,-0.005258898664373717,0.020134908409056025,-0.003567821297883609,0.0029272597377296736,-0.00017217630896526663
2024-05-09,0.009964417748725246,-0.008038996268766677,0.00941123568475504,-0.00446155083613323,0.004326380615022106,0.019524044016972327
2024-05-10,-0.008269455752954628,-0.003088957797738893,0.006409793061331135,-0.015083045236836996,0.005852070965639534,-0.004060919286315069
2024-05-13,0.017491578547931153,-0.008992390666960828,-0.00020125786231462575,-0.0030309043430490337,-0.002462401360091368,-0.00042396235849347964
2024-05-14,0.0061545242567172895,0.017121450772024153,0.013891888406689765,0.008254081876071493,0.006841092345040668,-0.002037525112744396
2024-05-15,0.012143858638487333,0.04162605874251616,0.002973095693795332,0.029712050241710017,0.015530777605208343,0.0077037418033839835
2024-05-16,0.0006323111181272563,0.01830700542808167,0.0017796237827466738,-0.020409657579396594,-0.0049522060286979926,-0.00600551604074346
2024-05-17,0.00015801532781546361,0.011311991973486245,0.01139333642479606,-0.0014534886279831975,-0.0018544941120891172,0.01490491152326908
2024-05-20,0.006143202748913628,0.011245584049265882,-0.046015560964091824,0.01697203978102387,0.01213426277591618,-0.008140702084699594
2024-05-21,0.006833798994066926,-0.010091024932163717,0.0199449790475972,0.025203843013550754,0.008661305579688625,-0.006933902294907645
2024-05-22,-0.007566898466602133,0.0052092915670077095,-0.006083019033987866,-0.0003237696780623767,0.0034436257214277106,-0.020315274587405664
2024-05-23,-0.0212830310918398,-0.031234323074303127,-0.007033908007738754,0.0068762062215819535,-0.008209767167472933,-0.017206416027486342
2024-05-24,0.016452103822174123,0.03629640451172661,0.0190635252814019,-0.0012624701530754027,0.007373219272798081,-0.0007931961813661264
2024-05-28,5.2635734412367455e-5,0.03107034553950081,-0.006046843841483631,0.0005324121490970417,0.00037188546356447584,0.012616252850268505
2024-05-29,0.0015777851174667318,-0.03843086142492937,-0.006991804343682822,0.004532578666189464,-0.0026760071350771532,-0.010766439506232744
2024-05-30,0.0052413768506466675,0.009702085806450668,0.0061393107484390055,0.004340375314937802,-0.034370087645995105,0.003163169318769364
2024-05-31,0.005006007221191284,0.0008991458720563721,0.016419913142563473,0.006457158304684296,0.0011087010053507313,0.02828296628738193
2024-06-03,0.00921617789742773,-0.02027607668339645,-0.004005444840855087,0.013223733505234403,-0.003885843301481734,-0.02425564513749332
2024-06-04,0.0016478710150511398,-0.022007440703772387,-0.013267689262400722,0.0015987021465554768,0.006147634448569659,-0.015674854222501214
2024-06-05,0.007790516568419784,0.037900047432501575,-0.009585866248134583,-0.000997386449731899,0.018903524523145216,0.003986009972188081
2024-06-06,-0.007121843858783997,0.0036642179457171496,-0.0017758839687686443,0.006626548318748349,0.001202079034123092,0.0074860537193813
2024-06-07,0.01231586714587319,0.006514291675483327,0.015320563735748565,0.015054098720812058,-0.001579499839207087,-0.010762277484856192
2024-06-10,-0.019333439804519667,-0.04589330971951705,-0.0017018724700359577,0.01750492222260421,0.009439792071799598,0.0029225544426018666
2024-06-11,0.07013141117418949,-0.008643962371244084,-0.02665335328508903,0.0009475278322994482,0.011179013635874695,-0.008079955168257512
2024-06-12,0.028177581693864077,0.008020093114001384,-0.014667655223132557,0.0017079029262312244,0.01918249585196244,-0.01111620590656376
2024-06-13,0.0054761317255874456,-0.0021240715176542883,0.011059589868815303,0.018313919029722608,0.0011782834681454038,-0.008055435694194426
2024-06-14,-0.00820195350922139,-0.001689982563520997,0.0006194507734730273,-0.005539865909069324,0.00223943994513376,-0.008487388389366548
2024-06-17,0.019480530284974665,-0.0077351578960620435,0.006173494244267334,0.007439953568056308,0.013020140382955866,-0.006897530450113019
2024-06-18,-0.01104522088362487,-0.02408831289298645,0.010306739536863126,0.007261623717804234,-0.004537790978981311,0.009369040701732168
2024-06-20,-0.021747678819839824,0.04520222110246738,0.008441428041983659,-0.006154904237253544,-0.0014349134787948383,0.021346686112375935
2024-06-21,-0.01049941327679117,-0.00340547061415818,-0.012001055497556654,-0.0023843570427662135,0.009112494377829196,-0.008809045728241557
2024-06-24,0.003127784471353396,-0.006096821174868955,0.01305752647998558,0.00702374377760408,-0.004702220486551524,0.0292712504276359
2024-06-25,0.004458193908823937,0.0,-0.004081124193228308,0.016158860997905113,0.00730011476792948,0.00280185806272841
2024-06-26,0.01979606225325129,-0.01705570152560122,-0.003236412433035214,-0.00371012735439525,0.0026796308844455833,0.00034968091972701357
2024-06-27,0.003978009223848612,0.01217642248470258,0.008774640263040033,0.008595313371735592,0.0015248453247948873,0.004273697141857466
2024-06-28,-0.016387633643185913,0.01703597530214227,0.015395267074846718,-0.0040343525359935635,-0.013114213287096015,0.0019128777244023967
2024-07-01,0.02868905370820015,-0.028260711644527745,0.015648696855394356,0.009880558469683519,0.021645675135553714,-0.0013908208083429645
2024-07-02,0.01610945093541497,0.04112380704624423,0.016317828519266248,-0.008412639945965483,0.0055676391899659,-0.006808091234656197
2024-07-03,0.00579423104943228,-0.002498401713955629,-0.0006706265819457115,-0.00954124292057388,0.003238957236265132,0.005066840577051002
2024-07-05,0.021389995892297006,0.04765642663901958,-0.01886483341851824,0.01817258878449978,0.014628679643923122,-0.012186185083656802
2024-07-08,0.006517549933970494,0.03873954850176634,0.0018538399298934317,0.003743381159086565,-0.0028271597327295377,-0.010552081949316386
2024-07-09,0.0037678029240046994,-0.0089379161017821,0.011918745743767407,0.01567176089748016,-0.01447453385728289,-0.011115209453102487
2024-07-10,0.01862896657586023,0.03800379788293521,0.0008184291432453195,0.007776653800654988,0.014495981808468086,0.008794815730137313
2024-07-11,-0.02349472960050368,-0.011041380277807352,-0.0016857318862502433,-0.0060194853889874635,-0.02508411012706041,0.011813434005917717
2024-07-12,0.012966499801739235,-0.0018154316635085382,-0.01217309340730497,0.015150034261612221,-0.0025323437700117343,0.00017658484947884933
2024-07-15,0.01660467452999099,-0.009849570553301722,0.024628344243819263,0.002169723737564053,0.0009035713719849185,0.016982200837339922
2024-07-16,0.001790205499208203,-0.012759700788008652,0.016853138046158237,-0.009365521982747345,-0.009828741628995392,0.00717840920324123
2024-07-17,-0.025621414460210976,-0.107647304969823,0.015099360018766071,-0.03899389096094314,-0.013437450242459003,0.013694154432590954
2024-07-18,-0.020748548148905522,-0.023224394080759433,-0.03228580759352034,-0.0646452712412018,-0.007127613924232124,0.009812293242750273
2024-07-19,0.000579723086984512,-0.02726702195463147,-0.0009529255533373404,0.01004479926142812,-0.00743040296974103,-0.023247949548013278
2024-07-22,-0.0015615591992412968,0.027908788117076443,0.0023806134177895566,0.009864072924703357,0.013249441024188627,-0.006916254767610079
2024-07-23,0.004677381180546939,-0.012069724087330511,0.00023774993573862292,0.014126569296868048,0.004302825999077189,-0.016267631785682097
2024-07-24,-0.02917578151864024,-0.06277384532798864,-0.008307123107949836,-0.02118399059898665,-0.0365133551679417,0.014009510277251017
2024-07-25,-0.004816191682329889,-0.044608915710605594,0.00038345396625706396,-0.04603833685881027,-0.02478587877212164,0.02082333027249969
2024-07-26,0.0021586872546282805,0.012001150111698939,0.01696365308419086,-0.02038439149053175,0.016286348577470033,-0.0008519339414574026
2024-07-29,0.0012838149401997857,-0.0017158794515254132,-0.006570729636915394,0.003932007472287894,0.0034272334016145676,-0.01053858873168666
2024-07-30,0.0025626958927289704,-0.009418093268065059,0.02037437861388397,-0.022003390829620117,-0.008968458865471768,0.017672376947078464
2024-07-31,0.014879606770613507,0.042704070901531804,-0.011168601338963307,0.017636300778012006,-0.010864633122718079,0.003547900325779624
2024-08-01,-0.01689260040488277,-0.08625660300859446,-0.02300700395197428,0.03442611348593755,-0.002968426760173963,-0.013925672946515753
2024-08-02,0.006845903237160914,-0.00030184123380384137,-0.04333765855557684,-0.03418990231205064,-0.020882541785172955,-0.0005987255877441043
2024-08-05,-0.04936569589813954,0.017357909999015875,-0.021521488446423025,-0.03697278791097573,-0.03320199454527645,-0.018217641749867085
2024-08-06,-0.0097959967031821,-0.035022447281051465,0.027529316670103027,0.02285172504383584,0.011223631835318555,-0.005329152523995997
2024-08-07,0.012420732753943361,-0.011667120947342577,0.00029944602709169486,-0.026884301272391237,-0.002957247406033707,0.013226785241873646
2024-08-08,0.016496486400387027,0.05775407588410692,0.01809869903644934,0.0905375432507624,0.010635211087385377,0.01892422789358146
2024-08-09,0.013642395264465933,-0.015152364996388775,0.008490755152790172,0.05340389983683534,0.0082353843045346,0.008110207502166894
2024-08-12,0.005947870083418819,0.018447984808843076,0.001893250401674279,-0.00822048929535852,0.0019438265043088651,0.0012612993053265204
2024-08-13,0.017046903231228767,0.031380768532455805,0.008451502748200529,0.026412608638639777,0.017543882146470933,-0.00962601370176211
2024-08-14,0.0020316492687641797,-0.0026961844061158375,0.01100015874642162,0.025689964924302238,0.006860305890555828,0.00920575733919939
2024-08-15,0.013439858244384291,0.045893305487197056,0.006211641869830714,-0.00010733875046520992,0.009953656037424785,-0.0018512290712658374
2024-08-16,0.00590103094462589,0.008110344537453643,0.011374441112783072,-0.010206702406949285,-0.0060988872786958475,-0.004727742026776733
2024-08-19,-0.0007080586214304646,0.044241021816304474,0.006893045782987396,-0.00033623836362628754,0.007285746514104966,0.0030418274404849423
2024-08-20,0.0027409389396927126,0.007186889250455958,-0.0043258899471224944,0.030091276580823726,0.007727520641370719,-0.03389282411097732
2024-08-21,-0.00048574772984859386,0.008974949648830619,0.00037285608187362086,0.002103116541198009,-0.0015548805168114723,-0.006391476470683137
2024-08-22,-0.008294017784918365,-0.03948689140555486,0.009414998934601883,0.0023083309482741904,-0.020460645411882226,0.007699749301303076
2024-08-23,0.010235594601717834,0.02139118998131756,0.0077252418959048805,-0.0014998088720040153,0.0029795538298447027,0.01376347197415746
2024-08-26,0.001497731657448228,-0.032727451128535937,0.003931613366522794,-0.0023223200000443123,-0.007949167454422871,0.02118056468498678
2024-08-27,0.003734544442783304,0.003394458981662294,0.004597709248629549,0.004146965801528233,0.0008460953208024044,-0.009556502177013967
2024-08-28,-0.006776405407990087,-0.027893744037924283,0.005028664865517494,-0.005821117403152597,-0.007859921110426365,-0.009906144201948353
2024-08-29,0.014465054528776243,-0.005961984423708819,0.004148822185533018,-0.009252953574362075,0.006118603073444443,0.013722780869194756
2024-08-30,-0.003443844812605291,0.020881561317152943,0.01158823732622858,0.02086149898817409,0.009683789210211182,-0.0016096923880704293
2024-09-03,-0.027582154477457006,-0.08144604335153352,-0.020220864211238518,-0.003641964840557995,-0.018631524457010256,-0.02116526460859358
2024-09-04,-0.008656111034247143,0.02829460557929878,-0.004412808834963187,-0.010741941805977635,-0.0013197450408820716,-0.012286130235371649
2024-09-05,0.00690389223256762,-0.010203078060450073,-0.007781071847358578,-0.03610819039592243,-0.0012480271781052238,-0.007833512750542579
2024-09-06,-0.007039740264112212,-0.03718606615026529,-0.024042637774108352,-0.011060670415517485,-0.016517058827254908,-0.004694220568117929
2024-09-09,0.000407488743102535,0.02789171630792541,0.02026765861113204,0.006140341107478931,0.0099577251425586,0.020822188694757708
2024-09-10,-0.0036279573600808664,0.03338507135682221,-0.05328343183897055,-0.007759002628548853,0.02068568245368871,-0.037111817665286526
2024-09-11,0.011518522906548473,0.047976402209917085,0.008091325425367337,0.021557905126864788,0.021117788261783055,-0.009975597369801005
2024-09-12,0.0004939047762214708,0.006053971854662484,-0.0030447308638580084,0.015227325708224207,0.009317276005357816,0.01366846353453554
2024-09-13,-0.001212747470487677,0.010162420836585374,-0.011097164401309015,-0.012169749868518343,0.008372348022774062,-0.0007194891937323237
2024-09-16,-0.02816830875169572,-0.0015112194472388565,0.017177383876046507,-0.00018405738311546728,0.0017402809724365456,0.013937507843781458
2024-09-17,0.002170350185825443,-0.008319625405672916,0.006664933209308939,-0.01897615037630873,0.00879415701168752,0.012958002282126
2024-09-18,0.01782985881964383,-0.016917256787523295,-0.008253801836015724,-0.001336167827095713,-0.010023641595028616,0.003497118444318453
2024-09-19,0.03639515491017921,0.05541856563774098,0.014114729198468259,0.011065986187796431,0.01812585565140335,0.012316922125932904
2024-09-20,-0.0029317193422724623,-0.005052938570906374,0.002893946085941847,0.007024145012042025,-0.007826485096194014,-0.00631298849344352
2024-09-23,-0.007609951608332035,0.005116736459217926,0.0016566874780546894,-0.0032282461283785063,-0.004051664190420563,0.017968931221805175
